ADA,LIQ,,BRAND NAME,PROOF,SIZE,PACK,BASE,ON PREM,OFF PREM,MINIMUM,NEW/,
#,CODE,,,,IN ML,,PRICE,PRICE,PRICE,SHELF PRICE,CHNG,
AMERICAN BLEND,,,,,,,,,,,,
,,,,,,,,,,,,
321,7936,,MAKER'S MARK BLOOPERS PACK 3PK,90.0,375,4,39.50,37.52,38.25,44.97,NEW,
321,71742,,MAKER'S MARK W/2 ROCKS GLS,90.0,750,6,23.70,22.52,22.96,26.99,,
321,71777,,MAKERS MARK BBN W/ORNAMENT,90.0,750,6,23.70,22.52,22.96,26.99,,
321,6857,,MAKERS MARK 46,94.0,750,6,32.45,30.83,31.43,36.95,,
221,9337,,MATTINGLY & MOORE,80.0,750,12,6.55,6.22,6.34,7.45,,
221,9338,,MATTINGLY & MOORE,80.0,1750,6,13.55,12.87,13.12,15.42,,
221,99136,,MCCORMICK OLD STYLE BBN,80.0,1000,12,7.75,7.36,7.50,8.82,,
321,99766,,OLD CHARTER-10 YR,86.0,750,12,17.55,16.67,16.99,19.97,,
321,5409,,OLD CHARTER-8 YR,80.0,750,12,14.90,14.17,14.45,16.98,,
321,9527,,OLD CROW,80.0,750,12,7.45,7.08,7.22,8.49,,
321,90095,,OLD CROW,80.0,1000,12,9.20,8.75,8.92,10.48,,
321,9528,,OLD CROW,80.0,1750,6,15.80,15.00,15.29,17.98,,
321,7016,,OLD CROW PL,80.0,375,12,4.30,4.08,4.16,4.89,,
321,90476,,OLD CROW PL,80.0,750,12,7.45,7.08,7.22,8.49,,
321,7347,,OLD CROW RESERVE,86.0,50,60,0.85,0.80,0.82,0.96,,
321,6378,,OLD CROW RESERVE,86.0,750,12,9.60,9.11,9.29,10.92, 	.96 ,
321,6379,,OLD CROW RESERVE,86.0,1750,6,19.30,18.33,18.69,21.97,,
221,91696,,OLD EZRA-7 YR,101.0,750,12,14.05,13.34,13.60,15.99,,
221,99776,,OLD FITZGERALD PRIME,80.0,750,12,9.85,9.35,9.53,11.20,,
221,1158,,OLD FORESTER BIRTHDAY BBN 94,95.0,750,6,35.10,33.33,33.98,39.95,,
221,71798,,OLD FORESTER SIGNATURE W/2 GLS,100.0,750,6,19.30,18.33,18.69,21.97,,
221,86440,,OLD FORESTER 100,100.0,750,12,19.30,18.33,18.69,21.97,,
221,9607,,OLD FORESTER 86,86.0,750,12,15.80,15.00,15.29,17.98,,
221,88520,,OLD FORESTER 86,86.0,1750,6,26.35,25.02,25.51,29.99,,
221,92660,,OLD FORESTER 86 PL,86.0,375,24,6.65,6.33,6.45,7.58,,
221,87136,,OLD FORESTER 86 PL,86.0,750,12,15.80,15.00,15.29,17.98,,
321,86763,,OLD GRAND DAD,86.0,50,120,0.85,0.80,0.82,0.96,,
321,9642,,OLD GRAND DAD,86.0,200,48,4.35,4.12,4.20,4.94,,
321,9643,,OLD GRAND DAD,86.0,375,24,7.45,7.08,7.22,8.49,,
321,9647,,OLD GRAND DAD,86.0,750,12,13.15,12.50,12.74,14.98,,
321,9641,,OLD GRAND DAD,86.0,1000,12,17.55,16.67,16.99,19.97,,
321,9648,,OLD GRAND DAD,86.0,1750,6,26.35,25.02,25.51,29.99,,
321,86256,,OLD GRAND DAD 114,114.0,750,12,20.15,19.15,19.52,22.95,,
321,71661,,OLD RIP FAM SEL-23 YR DEC/GLS,114.0,750,3,338.15,321.25,327.51,385.00,,
321,85686,,OLD RIP VAN WINKLE BBN-10 YR,107.0,750,12,35.10,33.33,33.98,39.95,,
,,,,,,,,,,,,
,,,,,,,,,,,,
STRAIGHT BOURBON (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,10003,,OLD TAYLOR,80.0,375,24,5.25,4.99,5.09,5.98,,
321,10007,,OLD TAYLOR,80.0,750,12,10.50,9.97,10.16,11.95,,
321,96155,,OLD TAYLOR,80.0,1000,12,13.15,12.50,12.74,14.98,,
321,87940,,OLD TAYLOR PL,80.0,1750,6,21.05,19.99,20.38,23.96,,
321,99786,,OLD WELLER 107,107.0,750,12,21.90,20.82,21.23,24.95,,
321,7331,,OLD WHISKEY RIVER,86.0,750,12,21.90,20.82,21.23,24.95,,
321,7332,,OLD WHISKEY RIVER,86.0,1750,6,43.85,41.65,42.46,49.91,,
221,9447,,OLDE BBN BY J W DANT,80.0,750,12,6.55,6.22,6.34,7.45,,
321,6657,,PAPPY VAN WINKLE FAM RES-20 YR,90.4,750,12,96.60,91.76,93.55,109.97,,
321,84720,,PAPPY VAN WINKLES FAM RES-15,107.0,750,12,57.05,54.19,55.25,64.95,,
321,3544,,PAPPY VAN WINKLES FAM RES-23YR,95.6,750,6,188.85,179.40,182.89,214.99,,
221,6088,,PARKERS HERITAGE GOLDEN ANNIV,100.0,750,3,131.70,125.12,127.56,149.95,,
221,7354,,PARKERS HERITAGE WHEATED BBN,125.0,750,3,70.25,66.74,68.04,79.98,,
221,5653,,REBEL RESERVE,90.6,750,6,17.55,16.67,16.99,19.97,,
221,88776,,REBEL YELL BBN,80.0,750,12,12.25,11.64,11.87,13.95,,
221,71517,,REBEL YELL BBN W/SHOT GL,80.0,750,12,12.25,11.64,11.87,13.95,,
321,5754,,RED STAG BY JIM BEAM,80.0,750,12,16.65,15.83,16.14,18.97,,
321,6644,,RED STAG BY JIM BEAM,80.0,1750,6,36.85,35.00,35.68,41.94,,
321,5838,,RED STAG BY JIM BEAM PL,80.0,50,120,1.30,1.23,1.25,1.47,,
321,5970,,RED STAG BY JIM BEAM PL,80.0,200,48,5.25,4.99,5.09,5.98,,
321,5971,,RED STAG BY JIM BEAM PL,80.0,375,24,8.75,8.31,8.47,9.96,,
321,7575,,RED STAG BY JIM BEAM PL,80.0,750,12,16.65,15.83,16.14,18.97,,
321,71696,,RED STAG BY JIM BEAM/CHERRIES,80.0,750,12,16.65,15.83,16.14,18.97,,
321,71778,,RED STAG BY JIM BEAM/SHOT GLS,80.0,750,6,16.65,15.83,16.14,18.97,,
321,71925,,RED STAG BY JB/MUSIC DWNL CODE,80.0,750,12,16.65,15.83,16.14,18.97,NEW,
321,71718,,RED STAG W/KID ROCK DOWNLDS,80.0,750,12,16.65,15.83,16.14,18.97,,
321,2362,,RIDGEMONT RESERVE 1792,93.7,750,6,27.20,25.85,26.35,30.97,,
321,94180,,ROCK HILL FARMS BBN,100.0,750,6,48.30,45.88,46.77,54.98,,
221,7030,,SAM HOUSTON,85.6,750,6,30.70,29.17,29.74,34.96,,
321,8922,,TEN HIGH,80.0,200,48,2.60,2.46,2.51,2.95,,
321,8923,,TEN HIGH,80.0,375,24,4.75,4.51,4.60,5.41,,
321,8927,,TEN HIGH,80.0,750,12,6.55,6.22,6.34,7.45,,
321,96940,,TEN HIGH,80.0,1000,12,8.75,8.31,8.47,9.96,,
321,8928,,TEN HIGH,80.0,1750,6,15.35,14.57,14.85,17.46,,
321,8937,,TEN HIGH PL,80.0,750,12,6.55,6.22,6.34,7.45,,
321,85746,,VAN WINKLE SPECIAL RESERVE BBN,90.4,750,12,48.30,45.88,46.77,54.98,,
321,93460,,VERY OLD BARTON BOURBON 90,90.0,750,12,11.40,10.84,11.05,12.99,,
321,92876,,WELLER SPEC RESERVE,90.0,750,12,17.55,16.67,16.99,19.97,,
221,99856,,WILD TURKEY KENTUCKY SPIRIT,101.0,750,6,42.10,39.98,40.76,47.92,,
221,4887,,WILD TURKEY RARE BREED,108.2,50,60,1.65,1.58,1.61,1.89,,
221,93286,,WILD TURKEY RARE BREED,108.2,750,6,30.70,29.17,29.74,34.96,,
221,71633,,WILD TURKEY RARE BREED W/GLS,108.0,750,6,30.70,29.17,29.74,34.96,,
221,71808,,WILD TURKEY RARE BREED/DECANTR,108.2,750,6,30.70,29.17,29.74,34.96,,
221,4883,,WILD TURKEY RUSSELL'S RESERVE,90.0,750,6,29.85,28.35,28.90,33.97,,
221,84693,,WILD TURKEY 101,101.0,50,120,1.50,1.42,1.45,1.71,,
221,753,,WILD TURKEY 101,101.0,200,24,6.10,5.78,5.89,6.93,,
221,754,,WILD TURKEY 101,101.0,375,12,9.20,8.75,8.92,10.48,,
221,10337,,WILD TURKEY 101,101.0,750,12,20.15,19.15,19.52,22.95, 	1.99 ,
221,98516,,WILD TURKEY 101,101.0,1000,12,26.35,25.02,25.51,29.99,,
221,90820,,WILD TURKEY 101,101.0,1750,6,39.50,37.52,38.25,44.97,,
221,1535,,WILD TURKEY 101 PL,101.0,750,12,20.15,19.15,19.52,22.95, 	1.99 ,
221,71632,,WILD TURKEY 101 W/FLASK+POUCH,101.0,750,6,20.15,19.15,19.52,22.95, 	1.99 ,
221,71830,,WILD TURKEY 101 W/LOGO GLS,101.0,750,6,20.15,19.15,19.52,22.95, 	1.99 ,
221,71010,,WILD TURKEY 101/50ML AMER HONE,101.0,750,12,20.15,19.15,19.52,22.95, 	1.99 ,
221,70817,,WILD TURKEY 101/50ML RARE BRED,101.0,750,12,20.15,19.15,19.52,22.95, 	1.99 ,
221,10307,,WILD TURKEY 80,80.0,750,12,15.80,15.00,15.29,17.98,,
221,98486,,WILD TURKEY 80,80.0,1000,12,24.55,23.32,23.77,27.94,,
221,98496,,WILD TURKEY 80,80.0,1750,6,36.00,34.20,34.87,40.99,,
221,7794,,WILD TURKEY 81,81.0,375,12,8.75,8.31,8.47,9.96,NEW,
221,7837,,WILD TURKEY 81,81.0,750,12,15.80,15.00,15.29,17.98,NEW,
221,7854,,WILD TURKEY 81,81.0,1000,12,24.55,23.32,23.77,27.94,NEW,
221,7836,,WILD TURKEY 81,81.0,1750,6,36.00,34.20,34.87,40.99,NEW,
321,3066,,WILLIAM LARUE WELLER,122.7,750,6,62.35,59.22,60.37,70.97,,
,,,,,,,,,,,,
,,,,,,,,,,,,
STRAIGHT BOURBON (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,7126,,WOODFORD RES MASTER MAPLE WOOD,90.4,750,4,79.00,75.05,76.51,89.94,,
221,6629,,WOODFORD RESERVE BBN,90.4,50,60,2.90,2.77,2.82,3.31,,
221,87296,,WOODFORD RESERVE BBN,90.4,375,12,15.80,15.00,15.29,17.98,,
221,2675,,WOODFORD RESERVE BBN,90.4,750,12,30.70,29.17,29.74,34.96,,
221,83080,,WOODFORD RESERVE BBN,90.4,1000,6,37.75,35.86,36.56,42.98,,
221,3124,,WOODFORD RESERVE BBN,90.4,1750,3,61.45,58.38,59.52,69.97,,
221,71822,,WOODFORD RESERVE W/2 GLS,90.4,750,6,30.70,29.17,29.74,34.96,,
221,7605,,WOODFORD RESERVE DERBY 2011,90.4,1000,6,37.75,35.86,36.56,42.98,,
221,85056,,WOODFORD RESERVE VIP BBN,90.4,750,6,33.35,31.67,32.29,37.96,,
,,,,,,,,,,,,
STRAIGHT CORN,,,,,,,,,,,,
,,,,,,,,,,,,
221,91490,,GEORGIA MOON-FRUIT JAR,80.0,750,12,10.10,9.58,9.77,11.49,,
221,99186,,PLATTE VALLEY JUGS,80.0,750,12,18.40,17.49,17.83,20.96, 	2.98 ,
,,,,,,,,,,,,
STRAIGHT RYE,,,,,,,,,,,,
,,,,,,,,,,,,
321,5300,,(RI) 1,92.0,750,6,41.25,39.19,39.95,46.96,,
321,7667,,BULLEIT 95 RYE,90.0,750,12,21.90,20.82,21.23,24.95,,
321,10867,,JIM BEAM RYE,80.0,750,12,16.65,15.83,16.14,18.97, 	.99 ,
321,5433,,JIM BEAM RYE PL,80.0,50,60,1.30,1.23,1.25,1.47,,
299,6924,,OLE GEORGE WHISKEY,93.0,750,12,17.55,16.67,16.99,19.97,,
221,4791,,RUSSELL'S RESERVE RYE,90.0,750,6,29.85,28.35,28.90,33.97,,
321,280,,SAZERAC RYE-18 YR,90.0,750,6,62.35,59.22,60.37,70.97,,
321,3186,,SAZERAC RYE-6 YR,90.0,750,6,23.70,22.52,22.96,26.99,,
321,3779,,THOMAS H HANDY SAZERAC RYE,128.0,750,6,62.35,59.22,60.37,70.97,,
321,6658,,VAN WINKLE FAM RES RYE-13YR,95.6,750,12,52.65,50.03,51.00,59.95,,
221,91220,,WILD TURKEY RYE,101.0,750,12,18.40,17.49,17.83,20.96,,
,,,,,,,,,,,,
BOTTLED IN BOND BOURBON,,,,,,,,,,,,
,,,,,,,,,,,,
321,84903,,OLD GRAND DAD (KY),100.0,50,120,1.20,1.15,1.17,1.37,,
321,85920,,OLD GRAND DAD (KY),100.0,200,48,4.80,4.55,4.64,5.46,,
321,12103,,OLD GRAND DAD (KY),100.0,375,24,8.75,8.31,8.47,9.96,,
321,12107,,OLD GRAND DAD (KY),100.0,750,12,16.65,15.83,16.14,18.97,,
321,92230,,OLD GRAND DAD (KY),100.0,1750,6,34.25,32.54,33.17,38.99,,
,,,,,,,,,,,,
CANADIAN,,,,,,,,,,,,
,,,,,,,,,,,,
221,1665,,ARISTOCRAT CANADIAN,80.0,1000,12,7.00,6.65,6.78,7.97,,
221,2614,,BLACK VELVET,80.0,50,120,0.85,0.80,0.82,0.96,,
221,14202,,BLACK VELVET,80.0,200,48,2.00,1.90,1.94,2.28,,
221,14203,,BLACK VELVET,80.0,375,24,3.90,3.72,3.79,4.45,,
221,14207,,BLACK VELVET,80.0,750,12,8.35,7.92,8.07,9.49,,
221,14201,,BLACK VELVET,80.0,1000,12,10.80,10.25,10.45,12.29,,
221,14208,,BLACK VELVET,80.0,1750,6,17.55,16.67,16.99,19.97,,
221,14217,,BLACK VELVET - PORTABLE VELVET,80.0,750,12,8.35,7.92,8.07,9.49,,
221,70983,,BLACK VELVET W/BV CARDS PL,80.0,1750,6,17.55,16.67,16.99,19.97,,
221,71347,,BLACK VELVET W/GOLF DVD,80.0,750,12,8.35,7.92,8.07,9.49,,
221,71846,,BLACK VELVET W/50ML  BV RES,80.0,750,12,8.35,7.92,8.07,9.49,,
221,71019,,BLACK VELVET W/50ML BV RES PL,80.0,1750,6,17.55,16.67,16.99,19.97,,
221,95410,,BLACK VELVET RESERVE,80.0,750,12,11.40,10.84,11.05,12.99,,
221,4067,,BLACK VELVET RESERVE PL,80.0,1750,6,21.05,19.99,20.38,23.96,,
321,14347,,CANADA HOUSE,80.0,750,12,5.70,5.42,5.53,6.50,,
321,14341,,CANADA HOUSE,80.0,1000,12,8.35,7.92,8.07,9.49,,
321,14348,,CANADA HOUSE,80.0,1750,6,13.15,12.50,12.74,14.98,,
321,14342,,CANADA HOUSE PL,80.0,200,48,2.00,1.90,1.94,2.28,,
321,14343,,CANADA HOUSE PL,80.0,375,24,3.65,3.48,3.55,4.17,,
321,14357,,CANADA HOUSE PL,80.0,750,12,5.70,5.42,5.53,6.50,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CANADIAN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,85223,,CANADIAN CLUB,80.0,50,120,1.10,1.03,1.05,1.24,,
321,14107,,CANADIAN CLUB,80.0,750,12,12.25,11.64,11.87,13.95,,
321,14101,,CANADIAN CLUB,80.0,1000,12,15.80,15.00,15.29,17.98,,
321,14108,,CANADIAN CLUB,80.0,1750,6,26.35,25.02,25.51,29.99,,
321,14102,,CANADIAN CLUB PL,80.0,200,48,3.05,2.89,2.95,3.47,,
321,6853,,CANADIAN CLUB PL,80.0,375,12,6.10,5.78,5.89,6.93,,
321,14127,,CANADIAN CLUB PL,80.0,750,12,12.25,11.64,11.87,13.95,,
321,71596,,CANADIAN CLUB W/BRANDED GL,80.0,750,6,12.25,11.64,11.87,13.95,,
321,71771,,CANADIAN CLUB W/IPOD CASE,80.0,750,6,12.25,11.64,11.87,13.95,,
321,71729,,CANADIAN CLUB W/50ML CLUB,80.0,375,12,6.10,5.78,5.89,6.93,,
321,71851,,CANADIAN CLUB/RW LOGO ROCKS GL,80.0,750,6,12.25,11.64,11.87,13.95,,
321,71531,,CANADIAN CLUB/50ML CLASSIC 12,80.0,750,12,12.25,11.64,11.87,13.95,,
321,93050,,CANADIAN CLUB RESERVE-10 YR,80.0,750,12,14.90,14.17,14.45,16.98,,
321,91650,,CANADIAN CLUB RESERVE-10 YR,80.0,1000,12,19.30,18.33,18.69,21.97,,
321,91760,,CANADIAN CLUB RESERVE-10 YR,80.0,1750,6,30.70,29.17,29.74,34.96,,
321,5870,,CANADIAN CLUB RESERVE-10 YR PL,80.0,50,120,1.30,1.23,1.25,1.47,,
321,93080,,CANADIAN CLUB SHERRY CASK-8 YR,82.6,750,12,19.30,18.33,18.69,21.97,,
321,88696,,CANADIAN CLUB 100,100.0,750,12,14.90,14.17,14.45,16.98,,
321,7145,,CANADIAN GOLD,80.0,750,12,5.70,5.42,5.53,6.50,,
321,7146,,CANADIAN GOLD,80.0,1000,12,7.00,6.65,6.78,7.97,,
321,7147,,CANADIAN GOLD PL,80.0,1750,6,12.25,11.64,11.87,13.95,,
321,665,,CANADIAN HUNTER,80.0,200,48,1.75,1.66,1.69,1.99,,
321,88280,,CANADIAN HUNTER,80.0,375,24,3.40,3.24,3.30,3.88,,
321,14897,,CANADIAN HUNTER,80.0,750,12,6.10,5.78,5.89,6.93,,
321,666,,CANADIAN HUNTER,80.0,1000,12,7.85,7.45,7.60,8.93,,
321,667,,CANADIAN HUNTER PL,80.0,750,12,5.70,5.42,5.53,6.50,,
321,84559,,CANADIAN HUNTER PL,80.0,1750,6,12.70,12.07,12.30,14.46,,
321,71833,,CANADIAN HUNTER PL/50ML FIREBL,80.0,1750,6,12.70,12.07,12.30,14.46,,
321,71707,,CANADIAN HUNTER/50ML DR MC MNT,80.0,750,12,6.10,5.78,5.89,6.93,,
321,2615,,CANADIAN L T D,80.0,50,120,0.85,0.80,0.82,0.96,,
321,14382,,CANADIAN L T D,80.0,200,48,1.75,1.66,1.69,1.99,,
321,14383,,CANADIAN L T D,80.0,375,24,3.40,3.24,3.30,3.88,,
321,14387,,CANADIAN L T D,80.0,750,12,6.60,6.26,6.38,7.50,,
321,14381,,CANADIAN L T D,80.0,1000,12,7.85,7.45,7.60,8.93,,
321,14388,,CANADIAN L T D,80.0,1750,6,13.15,12.50,12.74,14.98,,
321,7376,,CANADIAN L T D PL,80.0,100,48,1.35,1.27,1.29,1.52,,
321,85216,,CANADIAN L T D PL,80.0,750,12,6.60,6.26,6.38,7.50,,
321,14412,,CANADIAN LEAF,80.0,200,48,1.75,1.66,1.69,1.99,,
321,14413,,CANADIAN LEAF,80.0,375,24,3.40,3.24,3.30,3.88,,
321,14417,,CANADIAN LEAF,80.0,750,12,6.70,6.37,6.49,7.63,,
321,92250,,CANADIAN LEAF,80.0,1000,12,7.85,7.45,7.60,8.93,,
321,92420,,CANADIAN LEAF,80.0,1750,6,13.15,12.50,12.74,14.98,,
221,90040,,CANADIAN MAC NAUGHTON,80.0,750,12,8.75,8.31,8.47,9.96,,
221,5175,,CANADIAN MIST,80.0,50,60,0.85,0.80,0.82,0.96,,
221,14144,,CANADIAN MIST,80.0,100,48,1.75,1.66,1.69,1.99,,
221,14147,,CANADIAN MIST,80.0,750,12,10.50,9.97,10.16,11.95,,
221,14141,,CANADIAN MIST,80.0,1000,12,13.15,12.50,12.74,14.98,,
221,5176,,CANADIAN MIST PL,80.0,200,24,2.55,2.42,2.47,2.90,,
221,5177,,CANADIAN MIST PL,80.0,375,12,4.65,4.43,4.52,5.31,,
221,14157,,CANADIAN MIST PL,80.0,750,12,8.75,8.31,8.47,9.96, 	(1.99),
221,14148,,CANADIAN MIST PL,80.0,1750,6,20.15,19.15,19.52,22.95,,
221,71569,,CANADIAN MIST PL W/50ML MIST,80.0,375,24,4.65,4.43,4.52,5.31,,
221,71809,,CANADIAN MIST W/PLAYING CARDS,80.0,750,12,10.50,9.97,10.16,11.95,,
221,71926,,CANADIAN MIST W/ROCK GLASS,80.0,750,12,10.50,9.97,10.16,11.95,NEW,
221,71719,,CANADIAN MIST W/ROCKS GL,80.0,1000,12,13.15,12.50,12.74,14.98,,
221,70939,,CANADIAN MIST W/50ML MIST PL,80.0,1750,6,20.15,19.15,19.52,22.95,,
221,71810,,CANADIAN MIST/50ML CM BLK D PL,80.0,1750,6,20.15,19.15,19.52,22.95,,
221,71811,,CANADIAN MIST/50ML CM BLK DIA,80.0,750,12,10.50,9.97,10.16,11.95,,
221,7125,,CANADIAN MIST BLACK DIAMOND,86.0,50,60,1.30,1.23,1.25,1.47,,
221,7142,,CANADIAN MIST BLACK DIAMOND,86.0,750,12,13.15,12.50,12.74,14.98,,
221,7159,,CANADIAN MIST BLACK DIAMOND,86.0,1750,6,26.35,25.02,25.51,29.99,,
221,71841,,CANADIAN MIST BLK DI/50ML CMBD,86.0,750,12,13.15,12.50,12.74,14.98,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CANADIAN (CONTINUED),,,,,,,,,,,,
,,,,,,,,,,,,
321,6936,,CANADIAN RICH & RARE,80.0,100,48,1.35,1.27,1.29,1.52,,
321,14307,,CANADIAN RICH & RARE,80.0,750,12,7.00,6.65,6.78,7.97,,
321,94515,,CANADIAN RICH & RARE,80.0,1000,12,8.75,8.31,8.47,9.96,,
321,14308,,CANADIAN RICH & RARE,80.0,1750,6,15.35,14.57,14.85,17.46,,
321,95830,,CANADIAN RICH & RARE PL,80.0,200,48,1.75,1.66,1.69,1.99,,
321,14303,,CANADIAN RICH & RARE PL,80.0,375,24,3.50,3.32,3.38,3.98,,
321,92760,,CANADIAN RICH & RARE PL,80.0,750,12,7.00,6.65,6.78,7.97,,
321,71615,,CANADIAN R&R/50ML FIREBALL PL,80.0,750,12,7.00,6.65,6.78,7.97,,
321,6603,,CARIBOU CROSSING,80.0,750,6,43.90,41.72,42.53,49.99,,
321,912,,CLASSIC 12 YR BY CANADIAN CLUB,80.0,375,12,10.50,9.97,10.16,11.95,,
321,761,,CLASSIC 12 YR BY CANADIAN CLUB,80.0,750,12,19.30,18.33,18.69,21.97,,
321,760,,CLASSIC 12 YR BY CANADIAN CLUB,80.0,1000,12,23.70,22.52,22.96,26.99,,
321,71652,,CLASSIC 12 YR BY CC W/ROCK GLS,80.0,750,6,19.30,18.33,18.69,21.97,,
321,14882,,CROWN ROYAL,80.0,200,48,6.10,5.78,5.89,6.93,,
321,14883,,CROWN ROYAL,80.0,375,24,10.50,9.97,10.16,11.95,,
321,14887,,CROWN ROYAL,80.0,750,12,21.90,20.82,21.23,24.95,,
321,14881,,CROWN ROYAL,80.0,1000,12,29.85,28.35,28.90,33.97,,
321,14888,,CROWN ROYAL,80.0,1750,6,47.40,45.04,45.92,53.98,,
321,3378,,CROWN ROYAL PL,80.0,50,60,1.75,1.66,1.69,1.99,,
321,5226,,CROWN ROYAL PL,80.0,375,24,10.50,9.97,10.16,11.95,,
321,70144,,CROWN ROYAL W/2 ROCKS GLS,80.0,750,6,21.90,20.82,21.23,24.95,,
321,71848,,CROWN ROYAL W/50ML CROWN ROYAL,80.0,750,12,21.90,20.82,21.23,24.95,,
321,71533,,CROWN ROYAL W/50ML KETEL ONE,80.0,750,12,21.90,20.82,21.23,24.95,,
321,71072,,CROWN ROYAL W/50ML SMIRNOFF,80.0,375,24,10.50,9.97,10.16,11.95,,
321,7873,,CROWN ROYAL BLACK,90.0,200,48,7.45,7.08,7.22,8.49,NEW,
321,6665,,CROWN ROYAL BLACK,90.0,375,24,13.15,12.50,12.74,14.98,,
321,6664,,CROWN ROYAL BLACK,90.0,750,12,26.35,25.02,25.51,29.99,,
321,6663,,CROWN ROYAL BLACK,90.0,1000,12,33.35,31.67,32.29,37.96,,
321,6662,,CROWN ROYAL BLACK,90.0,1750,6,52.65,50.03,51.00,59.95,,
321,6639,,CROWN ROYAL BLACK PL,90.0,50,60,1.85,1.75,1.78,2.09,,
321,71906,,CROWN ROYAL BLACK W/MUSIC CARD,90.0,750,12,26.35,25.02,25.51,29.99,NEW,
321,4555,,CROWN ROYAL CASK NO. 16,80.0,375,12,30.70,29.17,29.74,34.96,,
321,4554,,CROWN ROYAL CASK NO. 16,80.0,750,6,70.25,66.74,68.04,79.98,,
321,4553,,CROWN ROYAL CASK NO. 16,80.0,1000,6,79.90,75.92,77.40,90.98,,
321,87453,,CROWN ROYAL SPECIAL RESERVE,80.0,50,60,3.50,3.32,3.38,3.98,,
321,14853,,CROWN ROYAL SPECIAL RESERVE,80.0,375,12,17.55,16.67,16.99,19.97,,
321,14857,,CROWN ROYAL SPECIAL RESERVE,80.0,750,12,35.10,33.33,33.98,39.95,,
321,14858,,CROWN ROYAL SPECIAL RESERVE,80.0,1750,6,65.85,62.55,63.77,74.96,,
321,71177,,CROWN ROYAL SPEC RES W/2 GLS,80.0,750,6,35.10,33.33,33.98,39.95,,
321,3441,,CROWN ROYAL XR,80.0,750,6,114.15,108.45,110.56,129.97,,
221,3451,,DANFIELD'S PRIVATE RESERVE,80.0,750,12,18.40,17.49,17.83,20.96,,
321,70296,,FORTY CREEK BARREL SELEC/2 GLS,80.0,750,6,18.40,17.49,17.83,20.96,,
321,93550,,FORTY CREEK BARREL SELECT,80.0,750,12,18.40,17.49,17.83,20.96,,
221,4161,,GRAN LEGACY CANADIAN WHISKY PL,80.0,1750,6,13.00,12.35,12.59,14.80,,
221,84246,,GRANDE CANADIAN,80.0,200,48,1.75,1.66,1.69,1.99,,
221,84256,,GRANDE CANADIAN,80.0,375,24,3.05,2.89,2.95,3.47,,
221,14287,,HEAVEN HILL CANADIAN,80.0,750,12,5.85,5.55,5.66,6.65,,
221,99046,,HEAVEN HILL CANADIAN,80.0,1000,12,7.60,7.21,7.35,8.64,,
221,14288,,HEAVEN HILL CANADIAN,80.0,1750,6,12.25,11.64,11.87,13.95,,
321,99630,,JAMES FOXE CANADIAN,80.0,750,12,5.25,4.99,5.09,5.98,,
321,99870,,JAMES FOXE CANADIAN,80.0,1750,6,12.25,11.64,11.87,13.95,,
321,14227,,LORD CALVERT CANADIAN,80.0,750,12,7.25,6.89,7.02,8.25,,
321,88855,,LORD CALVERT CANADIAN,80.0,1000,12,9.60,9.11,9.29,10.92,,
321,87320,,LORD CALVERT CANADIAN,80.0,1750,6,15.35,14.57,14.85,17.46,,
321,85536,,LORD CALVERT CANADIAN PL,80.0,750,12,7.25,6.89,7.02,8.25,,
221,88650,,MCCORMICK CANADIAN,80.0,1000,12,8.45,8.03,8.19,9.63,,
221,88750,,MCCORMICK CANADIAN,80.0,1750,6,14.95,14.21,14.49,17.03,,
221,14442,,MCMASTER'S CANADIAN,80.0,200,48,2.00,1.90,1.94,2.28,,
221,14443,,MCMASTER'S CANADIAN,80.0,375,24,3.65,3.48,3.55,4.17,,
221,14447,,MCMASTER'S CANADIAN,80.0,750,12,7.00,6.65,6.78,7.97,,
221,14441,,MCMASTER'S CANADIAN,80.0,1000,12,8.35,7.92,8.07,9.49,,
221,14448,,MCMASTER'S CANADIAN,80.0,1750,6,14.45,13.73,14.00,16.46,,
221,14457,,MCMASTER'S CANADIAN PL,80.0,750,12,7.00,6.65,6.78,7.97,,
,,,,,,,,,,,,
,,,,,,,,,,,,
CANADIAN (CONTNIUED),,,,,,,,,,,,
,,,,,,,,,,,,
221,98870,,NEWPORT CANADIAN X L,80.0,750,12,6.10,5.78,5.89,6.93,,
221,98880,,NEWPORT CANADIAN X L,80.0,1000,12,7.85,7.45,7.60,8.93,,
221,99230,,NEWPORT CANADIAN X L,80.0,1750,6,12.85,12.20,12.44,14.62,,
221,88380,,NEWPORT CANADIAN X L PL,80.0,750,12,6.10,5.78,5.89,6.93,,
321,96390,,NORTHERN LIGHT CANADIAN,80.0,200,48,1.75,1.66,1.69,1.99,,
321,96730,,NORTHERN LIGHT CANADIAN,80.0,375,24,3.30,3.13,3.19,3.75,,
321,14947,,NORTHERN LIGHT CANADIAN,80.0,750,12,5.65,5.38,5.48,6.44,,
